artikelnummer,max,pallid
7740050-1263-38-30,18.0,3125813
7740050-1263-38-32,18.0,3125883
7740050-1263-38-34,18.0,3125793
7740050-1263-40-30,4.0,3126222
7740050-1263-40-32,18.0,3126151
7740050-1294-30-30,18.0,3125824
7740050-1294-30-32,18.0,3126105
7740050-1294-32-30,18.0,3126147
7740050-1294-32-32,18.0,3126102
7740050-1294-32-34,18.0,3126180
7740050-1294-33-30,18.0,3125727
7740050-1294-33-32,18.0,3125829
7740050-1294-33-34,18.0,3125814
7740050-1294-34-30,18.0,3125986
7740050-1294-34-32,18.0,3125759
7740050-1294-34-34,18.0,3125944
7740050-1294-36-30,18.0,3125818
7740050-1294-36-32,18.0,3125980
7740050-1294-36-34,18.0,3125887
7740050-1294-38-32,18.0,3125832
7740050-1294-38-34,18.0,3125950
7740050-1294-40-30,18.0,3125756
7740050-1294-40-32,18.0,3126082
7740051-055-32-30,18.0,3132209
7740051-055-34-30,18.0,3132206
7740051-055-36-30,18.0,3132211
7740051-186-34-30,18.0,3073261
7740057-080-34-30,11.0,3032630
7740111-019-32-30,10.0,3961063
7740111-019-32-32,25.0,3961062
7740111-019-34-32,4.0,3961056
7740111-019-34-34,7.0,3961053
7740111-019-34-36,15.0,3961050
7740111-019-36-30,5.0,3961048
7740111-019-36-32,8.0,3961046
7740111-019-36-34,11.0,3961044
7740111-019-36-36,16.0,3961042
7740111-092-30-30,7.0,3961040
7740111-092-32-30,6.0,3961036
7740111-092-32-32,13.0,3961035
7740111-092-34-32,6.0,3961030
7740111-186-30-32,14.0,3961027
7740111-186-32-30,11.0,3961024
7740111-186-32-32,4.0,3961023
7740111-186-34-32,9.0,3960978
7740111-186-36-30,14.0,3960974
7740111-186-36-36,6.0,3960972
7740111-186-40-32,3.0,3960971
7740111-724-30-30,16.0,3960968
7740111-724-30-32,16.0,3960965
7740111-724-30-34,8.0,3960962
7740111-724-32-30,17.0,3960960
7740111-724-32-32,10.0,3960958
7740111-724-32-34,1.0,3960956
7740111-724-34-30,16.0,3960954
7740111-724-34-32,31.0,3960952
7740111-724-34-34,16.0,3960946
7740111-724-34-36,9.0,3960944
7740111-724-36-30,9.0,3960941
7740111-724-36-32,16.0,3960939
7740111-724-36-34,1.0,3960935
7740111-724-36-36,9.0,3960932
7740111-724-38-32,17.0,3960927
7740111-724-38-34,16.0,3960923
7740111-724-40-32,7.0,3263132
7750004-019-2XL-R,30.0,3046193
7750006-019-2XL-R,12.0,3081902
7750006-019-XL-R,12.0,3081922
7750006-019-XS-R,12.0,3081901
7750006-186-2XL-R,12.0,3081937
7750006-186-XL-R,12.0,3081928
7750006-186-XS-R,12.0,3081916
7780033-019-2XL-R,9.0,3124265
7780033-019-XL-R,9.0,3124214
7780033-186-2XL-R,9.0,3124344
7780033-186-XL-R,9.0,3124341
7780033-622-2XL-R,9.0,3124306
7780033-622-L-R,9.0,3124120
7780033-622-XL-R,9.0,3124426
7780035-019-2XL-R,12.0,3010739
7780035-019-L-R,12.0,3010799
7780035-019-M-R,12.0,3010751
7780035-019-XL-R,12.0,3010756
7780035-724-2XL-R,12.0,3010845
7780035-724-M-R,12.0,3010902
7780035-724-XL-R,12.0,3010893
7780036-371-2XL-R,6.0,3046205
7780056-200-M-R,13.0,2723235
78026-693-XL,6.0,1860188
78026ABR-019-2XL,10.0,2756749
78026ABR-019-3XL,10.0,3014730
78026ABR-019-L,10.0,3014843
78026ABR-019-M,10.0,3014794
78026ABR-019-S,10.0,2756719
78026ABR-019-XL,10.0,2987047
78026ABR-019-XS,10.0,2869237
78026ABR-693-XL,10.0,2869215
78026ABR-724-2XL,10.0,3262027
78026ABR-724-3XL,10.0,2756712
78026ABR-724-L,10.0,2869721
78026ABR-724-M,10.0,3262049
78026ABR-724-S,11.0,3119998
78026ABR-724-XL,10.0,2869223
78026ABR-724-XS,10.0,2409840
78035ABR-019-L,15.0,3823739
78035ABR-019-M,15.0,3823728
78035ABR-019-S,15.0,3823329
78035ABR-186-2XL,15.0,3823501
78035ABR-186-L,15.0,3823326
78035ABR-186-M,15.0,3823374
78035ABR-186-S,15.0,3823490
78035ABR-186-XL,15.0,3823752
78045-701-M,6.0,1860226
78045-701-S,4.0,1943787
78045-701-XL,5.0,1944931
78046-584-L,5.0,1944930
78048-098-S,4.0,1943815
78049-019-L,20.0,3902583
78049-019-M,20.0,3902571
78049-724-L,20.0,3902589
78049-724-M,20.0,3902587
78062-206-L,12.0,3207437
78062-206-XL,12.0,3207428
7860023-055-1 SZ,600.0,2983231
7860023-186-1 SZ,600.0,2983233
7860023-724-1 SZ,600.0,2983234
7860023-750-1 SZ,600.0,2936127
7860024-019-1 SZ,600.0,3039445
7860024-724-1 SZ,600.0,3039446
7860024-750-1 SZ,600.0,3039449
7890013-545-1 SZ,24.0,3430005
80034-186-S,12.0,2628818
80037-019-2XL,15.0,2610308
80037-019-L,60.0,2610459
80037-019-M,60.0,2610400
80037-019-S,15.0,2610299
80037-019-XL,15.0,2610323
80037-186-2XL,15.0,2610547
80037-186-L,60.0,2610461
80037-186-M,60.0,2610469
80037-186-S,15.0,2397260
80037-186-XL,15.0,2397258
82133-721-M,80.0,2628430
82134-019-2XL,30.0,3759682
82134-019-M,30.0,3759754
82134-019-S,30.0,3759502
82134-019-XL,30.0,3759680
82135-1036-L,4.0,1943794
82135-1036-M,4.0,1943806
82135-1036-XL,6.0,1860160
82146-098-2XL-R,12.0,2581403
82146-098-S-R,24.0,2581479
82146-186-S-R,24.0,2581432
82147-422-XL,15.0,2512273
82411-019-S,30.0,4093097
82411-019-XL,30.0,4093045
82411-1081-S,23.0,2627782
82418-963-L,8.0,2752133
82418-963-S,4.0,1943788
82418-963-XL,5.0,1945109
82423-721-L,50.0,2666032
82423-721-XL,50.0,2666043
82424-098-L,16.0,2987141
82424-098-M,16.0,2986945
82424-098-XL,16.0,2986966
89063ABR-169-1 SZ,96.0,2846825
89063ABR-251-1 SZ,96.0,2944102
89076ABR-169-L/XL,96.0,2730609
89076ABR-251-L/XL,96.0,4220333
89076ABR-251-S/M,96.0,2846824
89098ABR-019-1 SZ,96.0,4289965
89098ABR-724-1 SZ,576.0,3176347
89132-194-L/XL,96.0,3232749
89166-724-L/XL,960.0,2652419
89166-724-S/M,780.0,2652417
89250-019-L/XL,96.0,3597446
89250-019-S/M,96.0,3597435
89250-120-L/XL,60.0,2828092
89250-120-S/M,60.0,2828124
89250-182-L/XL,60.0,3421048
89250-182-S/M,96.0,2387417
89250-724-L/XL,90.0,2916727
89250-724-S/M,90.0,2916717
89260ABR-019-1 SZ,96.0,3679889
89260ABR-190-1 SZ,96.0,2703539
89260ABR-724-1 SZ,96.0,2703548
89381ABR-162-1 SZ,768.0,2528394
89381ABR-190-1 SZ,96.0,2528377
89406-019-1 SZ,96.0,4315219
89422ABR-019-L/XL,96.0,4289319
89422ABR-019-S/M,96.0,4289967
89422ABR-162-L/XL,96.0,3646492
89422ABR-162-S/M,96.0,2846940
89422ABR-186-L/XL,96.0,3646435
89422ABR-724-L/XL,96.0,4289613
89430-724-L/XL,34.0,3073486
89430-724-S/M,34.0,3073445
89494-019-1 SZ,70.0,4031339
89496-019-1 SZ,34.0,2841211
89508-559-1 SZ,96.0,2627524
89508-963-1 SZ,6.0,1860156
89514-938-L/XL,96.0,2704009
89514-938-S/M,96.0,2703557
89515-938-1 SZ,768.0,2546911
89535-938-1 SZ,96.0,3232751
90153-019-1 SZ,30.0,3919988
90172-019-S/M,5.0,1945118
92199GM-999-1 SZ,900.0,727245
92323-460-1 SZ,3.0,2720310
92624-999-1 SZ,136.0,2589387
92645-999-1 SZ,493.0,2657584
97028-999-1 SZ,1.0,1606363
97141-999-1 SZ,4.0,2750622
97165-999-1 SZ,1.0,2716873
97166-999-1 SZ,1.0,2716658
97167-999-1 SZ,1.0,2716521
97168-019-1 SZ,468.0,2408249
97174-019-1 SZ,360.0,2054728
97177-186-1 SZ,200.0,3259015
98311-999-1 SZ,1570.0,4008447
98433-019-1 SZ,8.0,2727272
98433-029-1 SZ,20.0,3005616
98444-028-1 SZ,4.0,2724314
98453-019-1 SZ,10.0,3209151
98454-019-1 SZ,15.0,3555343
98456-019-1 SZ,21.0,556695
98556-019-1 SZ,1.0,4167742
985867,1.0,3193196
985868,1.0,2765389
985869,1.0,3928072
98710-999-1 SZ,1800.0,3890218
98718-999-1 SZ,3.0,1982771
98718A-999-1 SZ,1.0,2191197
98719-999-1 SZ,1.0,3495324
99901,1.0,3101493
99902,1.0,400305
99903,1.0,2626449
99904,1.0,3915176
99905,1.0,4200790
9999,1.0,558146
99999,17.0,1843378
ACFOBL1118,44.0,3361866
ACFOBL5050,25.0,3197706
ACFORO1118,40.0,3078446
ACFORO5050,25.0,3197644
ACINBR1118,40.0,3078382
ACINBR5050,17.0,3360729
ACINMR1118,42.0,3141658
ACINMR5050,30.0,3197631
ACSTBR1118,40.0,2967085
ACSTBR250350,1.0,2951677
ACSTBR5050,30.0,3360749
ACSTTE1118,40.0,3141362
ACSTTE5050,25.0,3197717
AVCHBW1118,40.0,3141523
AVCHBW5050,25.0,4313447
AVCHOL1118,48.0,3362029
AVCHOL180270,1.0,3449689
AVCHOL5050,25.0,4313451
AW21POA5SV01,5.0,3761954
B007198,244.0,4255623
B008291,11.0,296790102
B016795,58.0,4051603
B016921,28.0,4136175
B020878,89.0,3765902
B027136,30.0,4320374
B027552,76.0,3766390
B028472,205.0,3764263
B029565,201.0,3802099
B043595,60.0,3790489
B044876,492.0,4320349
B056019,100.0,4271128
B056965,20.0,3715343
B059030,89.0,3768122
B063488,95.0,4299148
B067028,193.0,4319574
B069078,187.0,3766436
B069080,150.0,3770166
B069100,296.0,3995739
B073155,24.0,4297653
B074307,1800.0,3823768
B074425,100.0,4168958
B075587,360.0,3757322
B075671,56.0,4011304
B076800,154.0,3751956
B077077,161.0,3766739
B077633,236.0,3786987
B078615,12.0,3770169
B083523,343.0,4296796
B083851,280.0,3786603
B085257,5.0,4284169
B085409,335.0,4274226
B085717,388.0,4283910
B085720,80.0,4296666
B085721,71.0,4267138
B085722,122.0,4296474
B086197,42.0,3766702
B086299,26.0,4295122
B087270,383.0,3786653
B087985,24.0,3722419
B089906,760.0,4180164
B090177,297.0,4319912
B090760,195.0,3768152
B091674,250.0,4285618
B091885,1830.0,4182973
B091901,41.0,3745224
B093154,6.0,3766911
B093365,24.0,3737227
B093583,74.0,4304516
B093584,265.0,3767157
B093585,164.0,4299177
B094314,32.0,3749268
B095100,138.0,4314306
B095702,62.0,4306688
B096095,239.0,4299113
B096688,300.0,4299365
B098369,60.0,4271469
B099354,660.0,4304518
B099355,657.0,4320384
B099356,456.0,3728598
B099358,624.0,4297367
B099359,619.0,4297099
B099362,673.0,3742456
B099363,684.0,3758134
B099364,444.0,3733349
B099366,240.0,3758648
B099367,264.0,3728523
B099368,636.0,4300349
B099369,651.0,4320343
B099370,432.0,4320341
B099549,12.0,3745991
B099866,48.0,4155988
B100075,156.0,3822806
B100078,468.0,3708844
B102705,30.0,4317165
B102707,48.0,4270198
B102709,136.0,4270158
BLAEKOC150250,6.0,2405918
BLAEKRE150250,6.0,2405989
BLWLRBE140220,8.0,939952
BLWLRYE140220,8.0,939961
BRJUBR1118,40.0,3387032
BRJUBR300400,1.0,3187573
BRJUBR5050,12.0,4313437
BRJUBU1118,40.0,3387019
BRJUBU5050,13.0,3946009
BRJUGR1118,40.0,3385292
CAT00167-999-1 SZ,32.0,2717222
CAT00168-999-1 SZ,3000.0,2735905
CAT00169-999-1 SZ,6340.0,2707857
CIRCULAR1118,64.0,3771930
CIRCULAR5050,36.0,4112672
CIRCULARLOM5050,25.0,4317449
DELTABW1118,108.0,3773910
DELTABW5050,10.0,3946720
EBLOOL1118,31.0,4011555
EBLOOL5050,17.0,4203244
EBLOTE1118,36.0,4011595
EBLOTE5050,17.0,4203211
EKAS1118,50.0,4121102
EKAS5050,25.0,4317511
EKBR1118,50.0,3183094
EKBR5050,1.0,3389883
EKFG1118,50.0,4121105
EKJBR1118,48.0,3079999
EKJBR5050,25.0,4111694
EKJG1118,40.0,3078427
EKJG5050,30.0,4011163
EKJLB1118,40.0,3078434
EKJLB5050,25.0,4203221
EKJLB75200,1.0,3185750
EKJP1118,52.0,3080007
EKJP5050,30.0,4011131
EKJY1118,56.0,3078561
EKJY5050,30.0,4112773
EKOF1118,50.0,3183114
EKOF200300,1.0,2865507
EKSHAL5050,25.0,4313425
EKSHAR5050,30.0,4295540
EKSHCB5050,25.0,4313441
EKSHCH5050,25.0,4295362
EKSHPG1118,64.0,3946503
EKSHPG5050,25.0,4317514
EMEACNVBNR1-999-1 SZ,9.0,2936181
EMEACNVBNR3-999-1 SZ,14.0,3783799
FCROSFPG3SEAT,1.0,566737
FCROSFPGM3,1.0,2367973
FCSLFLABL0510,85.0,4264174
FLROSBW3SEAT,1.0,566734
FLSLCL0510,136.0,3771539
FSBULWC240,1.0,2481523
FSSLOW0510,112.0,4264164
FVBULBW240,1.0,569289
FVLOTSOBW240,1.0,3273085
FVSLHY0510,170.0,3772187
FVSLOC0510,181.0,3772524
FWSLAS0510,108.0,3772546
FWSLBE0510,70.0,4264156
FWSLBS0510,102.0,3772460
FWSLRS0510,105.0,3771434
FWTHOASH120,1.0,511853
G75121-050-XL,1.0,3466601
G75428-030-L,1.0,2929662
G77092-080-L,1.0,2895606
G77163-020-28-32,1.0,3919952
G77165-020-30,40.0,3921684
G77165-020-31,40.0,3921926
G77165-020-32,40.0,3921839
G77165-020-33,40.0,3921196
G77165-020-34,40.0,3921935
G77165-020-36,40.0,3921925
G77165-060-30,40.0,3921828
G77165-060-31,40.0,3921706
G77165-060-32,40.0,3921708
G77165-060-33,40.0,3921932
G77165-060-34,40.0,3921192
G77165-060-36,40.0,3921177
G77165-060-38,13.0,3921788
G77165-200-32,40.0,3921190
G77165-200-34,40.0,3921938
G77165-210-31,40.0,3921792
G77165-210-32,40.0,3921722
G77165-210-33,40.0,3921178
G77165-210-34,40.0,3921928
G77165-220-30,40.0,3921725
G77165-220-32,40.0,3921793
G77165-220-34,40.0,3921760
G77165-220-38,18.0,3921781
G77175-020-31-32,30.0,4147328
G77175-020-32-32,30.0,4147414
G77175-020-32-34,30.0,4147391
G77175-020-33-32,30.0,4147407
G77175-020-33-34,30.0,4147408
G77175-020-34-32,30.0,4147409
G77175-020-34-34,30.0,4147352
G77175-020-36-32,30.0,4147388
G77175-020-36-34,24.0,4147314
G77175-060-31-32,30.0,3723848
G77175-060-32-30,1.0,3209611
G77175-060-32-32,30.0,3714470
G77175-060-32-34,30.0,3723893
G77175-060-33-32,30.0,3724374
G77175-060-33-34,30.0,3723868
G77175-060-34-32,30.0,3714461
G77175-060-34-34,30.0,3723210
G77175-060-36-32,30.0,3724404
G77175-060-36-34,30.0,3723854
G77175-090-31-34,30.0,2820824
G77175-090-32-32,1.0,3631413
G77175-090-32-34,30.0,2820876
G77175-090-33-32,1.0,3575472
G77175-180-32-34,30.0,3723801
G77175-180-33-34,30.0,3723735
G77175-180-34-32,30.0,3724358
G77175-180-34-34,30.0,3723737
G77175-180-36-32,30.0,3723883
G77175-180-36-34,30.0,3723791
G77175-200-31-32,30.0,3953465
G77175-200-32-32,30.0,3953515
G77175-200-32-34,30.0,3953519
G77175-200-33-32,29.0,3953490
G77175-200-33-34,30.0,3953524
G77175-200-34-32,30.0,3953326
G77175-200-34-34,30.0,3953532
G77175-200-36-32,30.0,3953529
G77175-200-36-34,30.0,3953525
G77175-210-31-32,30.0,3724288
G77175-210-32-32,30.0,3723896
G77175-210-32-34,30.0,3723213
G77175-210-33-32,30.0,3724251
G77175-210-33-34,30.0,3723753
G77175-210-34-32,30.0,3723660
G77175-210-34-34,30.0,3723780
G77175-210-36-32,30.0,3724268
G77175-220-32-32,30.0,3723894
G77175-220-32-34,30.0,3723197
G77175-220-33-34,30.0,3723648
G77175-220-34-32,30.0,3724361
G77175-220-34-34,30.0,3723629
G77175-220-36-32,30.0,3724366
G77200-020-M,1.0,3375734
G77244-090-L,1.0,3062881
G77269-010-XS,1.0,3827542
G77292-140-130,1.0,3681489
G77360-010-OSFA,72.0,3986556
G77360-020-OSFA,72.0,3986757
G77392-110-OSFA,72.0,2860742
G77392-130-OSFA,72.0,2863901
G77392-170-OSFA,72.0,3986540
G77548-010-M,21.0,2815372
G77697-450-150,1.0,2955713
G77781-060-OSFA,102.0,3052500
G77781-080-OSFA,102.0,3052546
G77781-290-OSFA,102.0,3052122
G77781-370-OSFA,102.0,3052605
G77781-390-OSFA,102.0,3052625
G77784-040-S/M,130.0,3044940
G77784-070-S/M,150.0,3673190
G77784-220-S/M,121.0,3045143
G77785-040-L/XL,240.0,3673145
G77785-220-S/M,1.0,3656100
G77786-020-OSFA,72.0,2851942
G77786-030-OSFA,72.0,3986857
G77786-130-OSFA,72.0,2850799
G77786-160-OSFA,72.0,3986667
G77786-170-OSFA,72.0,3986609
G77786-180-OSFA,72.0,3986863
G77786-190-OSFA,72.0,3986951
G77786-200-OSFA,72.0,3986568
G77787-030-OSFA,90.0,3613723
G77787-040-OSFA,90.0,3613778
G77787-110-OSFA,90.0,3613663
G77787-180-OSFA,1.0,3167989
G77787-270-OSFA,1.0,3567397
G77787-290-OSFA,1.0,4006077
G77787-310-OSFA,90.0,3613740
G77789-030-OSFA,1.0,3823950
G77790-050-OSFA,60.0,3159567
G77790-160-OSFA,60.0,3159553
G77790-180-OSFA,1.0,2752633
G77790-210-OSFA,60.0,3159356
G77790-220-OSFA,60.0,3159440
G77790-230-OSFA,60.0,3159332
G77815-010-2XL,1.0,2842694
G77849-220-L,1.0,3403483
G77850-030-S,1.0,3826672
G77857-020-XL,1.0,3826613
G77859-010-S,1.0,3020425
G77859-010-XL,1.0,3827670
G77865-010-M,1.0,3827214
G77865-040-M,1.0,3008966
G77868-010-M,2.0,3008735
G77868-040-L,1.0,3388197
G77868-130-L,1.0,3009438
G77892-090-140,1.0,3091884
G77934-020-NS,1.0,4166929
G77938-040-NS,20.0,2857172
G77938-200-NS,1.0,2785774
G77942-040-NS,60.0,2857610
G77950-090-M,1.0,4280994
G77952-010-L,5.0,2825216
G77952-010-M,1.0,3008907
G77952-010-S,1.0,3009076
G77952-010-XL,6.0,2827978
G77952-030-L,6.0,2827308
G77952-030-XL,6.0,2828009
G77962-010-S,6.0,2859666
G77962-010-XL,6.0,2857574
G77962-020-L,6.0,2864197
G77962-020-M,6.0,2863648
G77962-020-S,6.0,2864198
G77962-020-XL,6.0,2864167
G77962-090-XL,1.0,3076653
G77966-010-L,1.0,2889446
G77970-060-OSFA,72.0,3685365
G77970-270-OSFA,72.0,3685108
G77970-300-OSFA,72.0,2852580
G77970-340-OSFA,1.0,3456152
G77970-360-OSFA,72.0,2968585
G77970-380-OSFA,72.0,3685016
G77970-390-OSFA,72.0,3684748
G78012-040-S,10.0,2864507
G78012-040-XS,10.0,2876444
G78012-120-XL,1.0,3036754
G78013-030-S,1.0,2975061
G78013-050-XS,1.0,3001200
G78023-070-170,1.0,3141292
G78024-030-L,1.0,2975049
G78024-030-M,1.0,2989328
G78024-030-S,1.0,2977224
G78037-120-S,1.0,3902138
G78051-190-XL,1.0,3919945
G78051-200-L,1.0,3009547
G78054-100-2XL,1.0,2842828
G78054-140-XL,1.0,2977246
G78054-150-L,15.0,2838831
G78054-150-M,15.0,2865681
G78058-180-L,1.0,2960116
G78060-020-L,1.0,3866025
G78060-020-M,1.0,2916901
G78060-020-S,1.0,3747068
G78060-020-XS,1.0,2979468
G78060-030-S,1.0,2782029
G78102-010-NS,1.0,3777411
G78130-080-XL,1.0,4278183
G78130-100-S,1.0,3426209
G78131-180-XS,1.0,4125427
G78238-010T-M,3.0,3166829
G78250-020-M,1.0,2895323
G78252-030-S,1.0,3020232
G78315-100-OSFA,1.0,3185439
G78316-080-OSFA,72.0,3092460
G78316-100-OSFA,1.0,3469031
G78316-120-OSFA,1.0,4058448
G78327-030-OSFA,72.0,3685443
G78327-090-OSFA,72.0,3685272
G78327-190-OSFA,72.0,3685357
G78327-280-OSFA,72.0,3684968
G78363-160-OSFA,72.0,3986689
G78363-200-OSFA,72.0,3986751
G78363-210-OSFA,72.0,3986696
G78397-010-37/39,200.0,3649072
G78397-010-39/42,200.0,3648775
G78397-010-42/45,180.0,2824841
G78397-030-37/39,200.0,3648824
G78397-030-39/42,200.0,3648841
G78397-030-42/45,200.0,3649080
G78397-080-35/37,180.0,2824832
G78397-080-39/42,11.0,2819851
G78426-150-170,53.0,3021657
G78526-060-M,1.0,3827506
G78527-060-L,2.0,3826871
G78527-060-M,1.0,3017874
G78527-060-S,1.0,3009458
G78527-070-L,1.0,2741587
G78572-020-2XL,20.0,2991933
G78572-020-XL,20.0,2991797
G78615-090-160,28.0,2807762
G78615-090-170,28.0,2828460
G78679-020-M,1.0,3090325
G78690-020-L,1.0,2996063
G78696-050-S,1.0,3866018
G78734-140-XL,1.0,2930570
G78740-020-L,1.0,4209482
G78751-020-M,1.0,2991358
G78828-010-10,1.0,2886368
G78828-010-8,120.0,3672923
G78828-010-9,120.0,3672917
G78875-100-35/37,3.0,3280255
G78875-100-42/45,2.0,3280259
G78875-110-37/39,4.0,3279602
G78875-120-35/37,1.0,3280261
G78875-120-37/39,1.0,3280263
G78875-120-39/42,2.0,3279627
G78875-130-37/39,2.0,3280249
G78875-130-39/42,2.0,3279635
G78875-160-35/37,80.0,3649394
G78875-160-37/39,80.0,3649251
G78875-160-39/42,80.0,3649383
G78875-160-42/45,80.0,3649266
G78875-170-35/37,80.0,3649282
G78875-170-37/39,80.0,3649275
G78875-170-39/42,80.0,3649371
G78875-170-42/45,80.0,3649357
G78885-010-M,1.0,3827575
G78887-030-M,1.0,3020337
G78899-010-XL,1.0,2829201
G78899-100-L,1.0,3906837
G78983-030-L,1.0,3727765
G78984-020-L,6.0,3146200
G78984-050-L,3.0,4244690
G78984-070-S,6.0,2863330
G78995-030-M,1.0,2860694
G78995-030-S,1.0,2972769
G79002-030-L,1.0,4280843
G79031-020-L,7.0,2864703
G79031-020-XL,7.0,2864799
G79031-120-M,1.0,2826193
G79031-140-S,7.0,2864373
G79035-020-M,1.0,2867015
G79044-030-L,1.0,3530405
G79064-030-L,10.0,2864742
G79064-030-M,10.0,2865708
G79064-030-XL,10.0,2865721
G79065-020-L,1.0,2908271
G79066-010-L,10.0,2864508
G79066-010-M,10.0,2864510
G79066-010-S,10.0,2864521
G79068-100-S,1.0,2879499
G79118-070-L,1.0,3008954
G79120-010-L,1.0,2873556
G79120-010-M,1.0,2759260
G79140-040-37/39,108.0,3247068
G79140-050-35/37,108.0,3247063
G79140-050-37/39,108.0,3246738
G79140-050-39/42,108.0,3246914
G79140-050-42/45,108.0,3246959
G79144-070-L,1.0,4108752
G79145-060-M,1.0,2789822
G79145-060-S,15.0,2863027
G79145-070-M,1.0,2939949
G79146-080-XL,1.0,4131374
G79147-060-S,10.0,2863717
G79147-070-L,10.0,2864774
G79147-070-M,10.0,2863764
G79147-070-S,10.0,2863760
G79147-080-M,1.0,3034950
G79154-010-130,16.0,2864571
G79154-010-140,16.0,2864102
G79154-010-160,1.0,3573271
G79155-020-XL,3.0,4244703
G79156-020-L,12.0,2864675
G79189-010-35/37,1.0,3681453
G79189-010-37/39,110.0,3648956
G79189-010-39/42,110.0,3648962
G79189-010-42/45,110.0,3648942
G79189-020-37/39,110.0,3648854
G79189-020-39/42,110.0,3648929
G79189-020-42/45,110.0,3648923
G79189-040-35/37,1.0,3099203
G79189-060-37/39,110.0,3648933
G79189-060-39/42,80.0,3648918
G79189-060-42/45,110.0,3648847
G79190-010-35/37,1.0,3681466
G79190-010-37/39,75.0,3649302
G79190-010-39/42,75.0,3649347
G79190-010-42/45,75.0,3649291
G79190-020-35/37,75.0,2977592
G79190-020-37/39,75.0,3649067
G79190-020-39/42,75.0,3648871
G79190-020-42/45,75.0,3649053
G79190-060-37/39,75.0,3649069
G79190-060-39/42,75.0,3648861
G79191-020-M,1.0,2835020
G79191-020-S,37.0,2864687
G79191-020-XS,34.0,2864653
G79191-040-L,35.0,2865672
G79191-040-M,36.0,2876362
G79196-020-L,18.0,3050736
G79196-020-M,19.0,3050359
G79196-060-XL,1.0,3723076
G79207-020-L,20.0,2991738
G79207-020-M,20.0,2991948
G79207-020-S,20.0,3564676
G79207-020-XS,20.0,2991546
G79241-050-39/42,1.0,3280260
G79241-050-42/45,1.0,3280251
G79241-060-37/39,42.0,2813480
G79241-060-39/42,39.0,2813582
G79241-060-42/45,2.0,3280248
G79269-080-M,10.0,2857807
G79357-030-S,1.0,3258414
G79358-010-L,35.0,2821437
G79358-010-M,35.0,2820536
G79358-010-XL,30.0,2825001
G79358-020-2XL,30.0,2947061
G79358-020-L,35.0,2825010
G79358-020-M,35.0,2947175
G79358-020-S,35.0,2808953
G79358-020-XL,30.0,2809006
G79358-060-L,35.0,2821055
G79358-060-M,1.0,3138630
G79358-060-XL,30.0,2876388
G79358-070-L,32.0,2808113
G79358-080-L,35.0,2947025
G79358-080-M,35.0,2947196
G79358-080-XL,30.0,2947008
G79359-020-M,45.0,2820570
G79359-040-L,40.0,2947094
G79359-040-M,45.0,2947079
G79359-040-S,45.0,2947147
G79359-040-XL,40.0,2947382
G79359-040-XS,45.0,2808280
G79359-070-L,1.0,3414244
G79359-070-S,1.0,3013599
G79360-030-2XL,45.0,2808552
G79360-030-L,50.0,2808072
G79360-030-M,55.0,2808062
G79360-030-XL,50.0,2808092
G79361-010-L,26.0,2864666
G79361-010-S,26.0,2851751
G79361-030-L,26.0,2851763
G79362-010-L,1.0,3128921
G79362-010-S,32.0,2863249
G79362-030-S,32.0,2844894
G79365-010-L,70.0,2808557
G79365-010-M,75.0,2808561
G79365-010-S,75.0,2808070
G79365-020-L,70.0,2808559
G79365-020-S,75.0,2808560
G79366-020-L,60.0,2907311
G79366-020-M,65.0,2907175
G79366-020-S,55.0,2906902
G79366-060-S,1.0,3414253
G79367-010-L,23.0,2814889
G79367-020-M,45.0,2827149
G79369-010-L,19.0,2875775
G79369-040-L,21.0,2811340
G79380-010-35/37,50.0,2977401
G79380-010-37/39,50.0,2977408
G79380-020-35/37,50.0,2876073
G79380-020-37/39,50.0,2977692
G79380-020-39/42,50.0,2977422
G79382-020-L,35.0,2824559
G79382-020-M,35.0,2989619
G79382-040-L,1.0,3117384
G79382-070-L,35.0,2873810
G79382-070-M,35.0,2874227
G79382-070-XL,35.0,2873189
G79382-110-S,1.0,4260528
G79384-020-L,35.0,2989737
G79384-020-M,35.0,2989978
G79384-070-M,35.0,2820171
G79384-070-S,35.0,2873105
G79384-110-XS,1.0,4260525
G79386-050-OSFA,48.0,2840676
G79387-020-OSFA,36.0,3986786
G79389-070-NS,196.0,3022413
G79389-080-NS,200.0,3022401
G79389-090-NS,200.0,3684788
G79389-100-NS,200.0,3684784
G79418-030-L,1.0,2886439
G79420-020-L,1.0,3039633
G79442-050-170,1.0,3009841
G79444-020-L,1.0,3827656
G79445-080-XS,1.0,3009443
G79446-020-L,1.0,3009060
G79447-030-L,1.0,3826841
G79448-010-L,1.0,3020446
G79448-010-S,1.0,2789588
G79464-040-S,1.0,3185301
G79467-020-2XL,17.0,2816582
G79467-020-L,50.0,2825155
G79467-020-M,50.0,2947106
G79467-020-XL,45.0,2947384
G79467-080-L,50.0,2947099
G79467-080-XL,45.0,2947142
G79477-010-L,29.0,2824796
G79477-020-L,55.0,2827151
G79477-020-M,60.0,2827154
G79477-020-S,60.0,2827207
G79486-010-2XL,25.0,3735106
G79486-010-L,30.0,3733718
G79486-010-M,30.0,3735282
G79486-010-S,30.0,3736323
G79486-010-XL,25.0,3735281
G79486-040-L,1.0,3135372
G79486-050-2XL,25.0,3735791
G79486-050-L,30.0,3886820
